,Alignment,Character,Combat,Durability,Full_name,Gender,IQ,Intelligence,Level,Omnipotent,Power,Speed,Speed_velocity,Strength,Strength_force,Tier,Universe
11635,,God (Seekers Into The Mystery),100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,
11636,,God (Seekers Into The Mystery),100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,
11637,,God Of Light,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,RWBY
11638,,God Of Light,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,RWBY
11639,,God Of Light,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,9,RWBY
11640,Bad,Godbrand,40,20,,Male,120,60,2,0,20,25,50,18,700,1,C17S
11641,Bad,Godbrand,40,20,,Male,120,60,2,0,20,25,50,18,700,1,C17S
11642,Bad,Godbrand,40,20,,Male,120,60,2,0,20,25,50,18,700,1,C17S
11643,Good,Goten,85,75,,Male,120,60,3,0,45,70,78100000,100,1000000000,5,DB
11644,Good,Goten,85,75,,Male,120,60,3,0,45,70,78100000,100,1000000000,5,DB
11645,Good,Goten,85,75,,Male,120,60,3,0,45,70,78100000,100,1000000000,5,DB
11646,Good,Goten (Super Saiyan),90,75,,Male,120,60,3,0,60,100,1000000000,100,1000000000,5,DB
11647,Good,Goten (Super Saiyan),90,75,,Male,120,60,3,0,60,100,1000000000,100,1000000000,5,DB
11648,Good,Goten (Super Saiyan),90,75,,Male,120,60,3,0,60,100,1000000000,100,1000000000,5,DB
11649,Good,Godric Gryffindor,65,10,,Male,160,80,3,0,65,6,10,1,100,2,Wizarding World
11650,Good,Godric Gryffindor,65,10,,Male,160,80,3,0,65,6,10,1,100,2,Wizarding World
11651,Good,Godric Gryffindor,65,10,,Male,160,80,3,0,65,6,10,1,100,2,Wizarding World
11652,,Goetia,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,Nasuverse
11653,,Goetia,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,Nasuverse
11654,,Goetia,100,100,,,200,100,6,0,100,100,1000000000,100,1000000000,8,Nasuverse
11655,Good,Gourry,95,20,,Male,75,40,2,0,45,80,300000000,30,62000,1,Slayers
11656,Good,Gourry,95,20,,Male,75,40,2,0,45,80,300000000,30,62000,1,Slayers
11657,Good,Gourry,95,20,,Male,75,40,2,0,45,80,300000000,30,62000,1,Slayers
11658,Good,Green Lantern,35,55,Jessica Vivian Cruz,Female,110,55,3,0,75,80,270000000,30,80000,3,DCSHG
11659,Good,Green Lantern,80,75,Alan Scott,Male,160,80,3,0,80,100,1000000000,100,1000000000,5,Injustice
11660,Good,Green Lantern,80,75,Alan Scott,Male,160,80,3,0,80,100,1000000000,100,1000000000,5,Injustice
11661,Good,Green Lantern,80,75,Alan Scott,Male,160,80,3,0,80,100,1000000000,100,1000000000,5,Injustice
11662,,Green Loontern,70,100,,,170,85,5,0,100,100,1000000000,100,1000000000,6,Looney Tunes
11663,,Green Loontern,70,100,,,170,85,6,0,100,100,1000000000,100,1000000000,6,Looney Tunes
11664,,Green Loontern,70,100,,,170,85,6,0,100,100,1000000000,100,1000000000,6,Looney Tunes
11665,Neutral,Grey Worm,65,8,,Male,110,55,1,0,5,7,12,1,150,1,
11666,Neutral,Grey Worm,65,8,,Male,110,55,1,0,5,7,12,1,150,1,
11667,Neutral,Grey Worm,65,8,,Male,110,55,1,0,5,7,12,1,150,1,
11668,Bad,Griever At The End Of All Things,95,100,,Female,200,100,6,0,100,100,1000000000,100,1000000000,9,Earth-616
11669,Bad,Griever At The End Of All Things,95,100,,Female,200,100,6,0,100,100,1000000000,100,1000000000,9,Earth-616
11670,Bad,Griever At The End Of All Things,95,100,,Female,200,100,6,0,100,100,1000000000,100,1000000000,9,Earth-616
11671,Bad,Griffith,90,50,,Male,170,85,3,0,80,50,50000,25,1000,3,Berserk
11672,Bad,Griffith,90,50,,Male,170,85,3,0,80,50,50000,25,1000,3,Berserk
11673,Bad,Griffith,90,50,,Male,170,85,3,0,80,50,50000,25,1000,3,Berserk
11674,Neutral,Grifter,90,17,Cole Cash,Male,145,75,2,0,70,17,30,5,200,2,Prime Earth
11675,Neutral,Grifter,90,17,Cole Cash,Male,145,75,2,0,70,17,30,5,200,2,Prime Earth
11676,Neutral,Grifter,90,17,Cole Cash,Male,145,75,2,0,70,17,30,5,200,2,Prime Earth
11677,Good,Green Arrow,90,11,Oliver Jonas Queen,Male,140,70,1,0,17,20,36,5,200,1,Prime Earth
11678,Good,Green Arrow,90,11,Oliver Jonas Queen,Male,140,70,1,0,17,20,36,5,200,1,Prime Earth
11679,Good,Green Arrow,90,11,Oliver Jonas Queen,Male,140,70,1,0,17,20,36,5,200,1,Prime Earth
11680,Bad,Green Goblin II,60,20,Harold Osborn,Male,160,80,2,0,30,25,45,25,10000,1,Earth-616
11681,Bad,Green Goblin II,60,20,Harold Osborn,Male,160,80,2,0,30,25,45,25,10000,1,Earth-616
11682,Bad,Green Goblin II,60,20,Harold Osborn,Male,160,80,2,0,30,25,45,25,10000,1,Earth-616
11683,Good,Green Lantern,60,85,Jessica Viviana Cruz,Female,140,70,5,0,90,100,1000000000,100,1000000000,6,Prime Earth
11684,Good,Green Lantern,60,85,Jessica Viviana Cruz,Female,140,70,5,0,90,100,1000000000,100,1000000000,6,Prime Earth
11685,Good,Green Lantern,60,85,Jessica Viviana Cruz,Female,140,70,5,0,90,100,1000000000,100,1000000000,6,Prime Earth
11686,Good,Green Lantern,60,100,,Male,150,75,5,0,100,100,1000000000,100,1000000000,6,Earth-2
11687,Good,Green Lantern,60,100,,Male,150,75,5,0,100,100,1000000000,100,1000000000,6,Earth-2
11688,Good,Green Lantern,60,100,,Male,150,75,5,0,100,100,1000000000,100,1000000000,6,Earth-2
11689,,Green Lantern,30,60,,,120,60,3,0,80,75,100000000,80,200000000,5,DCAU
11690,,Green Lantern,30,60,,,120,60,3,0,80,75,100000000,80,200000000,5,DCAU
11691,,Green Lantern,30,60,,,120,60,3,0,80,75,100000000,80,200000000,5,DCAU
11692,,Green Lantern,60,60,,,150,75,3,0,80,65,59999999,75,5000000,5,DCAU
11693,,Green Lantern,60,60,,,150,75,3,0,80,65,59999999,75,5000000,5,DCAU
11694,,Green Lantern,60,60,,,150,75,3,0,80,65,59999999,75,5000000,5,DCAU
11695,,Green Lantern,50,60,,,120,60,3,0,80,75,100000000,60,1900000,5,DCAU
11696,,Green Lantern,50,60,,,120,60,3,0,80,75,100000000,60,1900000,5,DCAU
11697,,Green Lantern,50,60,,,120,60,3,0,80,75,100000000,60,1900000,5,DCAU
11698,Good,Green Lantern,70,100,,Male,150,75,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11699,Good,Green Lantern,70,100,,Male,150,75,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11700,Good,Green Lantern,70,100,,Male,150,75,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11701,Good,Green Lantern,75,100,,Female,130,65,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11702,Good,Green Lantern,75,100,,Female,130,65,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11703,Good,Green Lantern,75,100,,Female,130,65,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11704,Good,Green Lantern,70,40,,Male,130,65,3,0,65,25,300,75,10000000,3,DCEU
11705,Good,Green Lantern,70,40,,Male,130,65,3,0,65,25,300,75,10000000,3,DCEU
11706,Good,Green Lantern,70,40,,Male,130,65,3,0,65,25,300,75,10000000,3,DCEU
11707,Good,Goofy,80,100,"G. G. ""Goofy"" Goof",Male,140,70,5,0,100,100,1000000000,90,620000000,7,Kingdom Hearts
11708,Good,Goofy,80,100,"G. G. ""Goofy"" Goof",Male,140,70,5,0,100,100,1000000000,90,620000000,7,Kingdom Hearts
11709,Good,Goofy,80,100,"G. G. ""Goofy"" Goof",Male,140,70,5,0,100,100,1000000000,90,620000000,7,Kingdom Hearts
11710,Bad,Goblin By Night,70,20,,Male,150,75,2,0,35,25,50,25,4000,1,Earth-616
11711,Bad,Godzilla (1954),25,35,,-,100,50,2,0,50,25,60,75,21000000,2,Toho
11712,Bad,Godzilla (1954),25,35,,-,100,50,2,0,50,25,60,75,21000000,2,Toho
11713,Good,Goro Majima,80,16,Goro Majima,Male,155,80,2,0,25,25,686,25,25886,1,
11714,Good,Goro Majima,90,45,Goro Majima,Male,180,90,2,0,40,50,66860,55,1095906,2,
11715,Good,Goro Majima,90,45,Goro Majima,Male,180,90,2,0,40,50,66860,55,1095906,2,
11716,Neutral,Gorosaurus,40,30,,Male,100,50,2,0,40,25,200,75,40000000,2,Toho
11717,Neutral,Gorosaurus,40,30,,Male,100,50,2,0,40,25,200,75,40000000,2,Toho
11718,Neutral,Gorosaurus,40,30,,Male,100,50,2,0,40,25,200,75,40000000,2,Toho
11719,Good,Godiva,40,10,,Female,110,55,1,0,50,5,9,25,1814,1,Prime Earth
11720,Good,Godiva,40,10,,Female,110,55,1,0,50,5,9,25,1814,1,Prime Earth
11721,Bad,Godzilla (1998),35,25,Gojira,Other,100,50,2,0,40,25,225,75,5000000,2,G:TS
11722,Bad,Godzilla (1998),35,25,Gojira,Other,100,50,2,0,40,25,225,75,5000000,2,G:TS
11723,Neutral,Godzilla Junior (Heisei),30,25,,Male,100,50,2,0,50,25,45,75,12000000,2,Toho
11724,Neutral,Godzilla Junior (Heisei),30,25,,Male,100,50,2,0,50,25,45,75,12000000,2,Toho
11725,Neutral,Godzilla Junior (Heisei),30,25,,Male,100,50,2,0,50,25,45,75,12000000,2,Toho
11726,Good,Gouki Daimonji,70,10,,Male,150,75,3,0,40,6,10,1,100,1,Cv
11727,Good,Gouki Daimonji,70,10,,Male,150,75,3,0,40,6,10,1,100,1,Cv
11728,Good,Gouki Daimonji,70,10,,Male,150,75,3,0,40,6,10,1,100,1,Cv
11729,Neutral,Gog (Tsiln),50,85,Gog,Male,130,65,3,0,70,100,1000000000,100,1000000000,5,Earth-616
11730,Neutral,Gog (Tsiln),50,85,Gog,Male,130,65,3,0,70,100,1000000000,100,1000000000,5,Earth-616
11731,Neutral,Gog (Tsiln),50,85,Gog,Male,130,65,3,0,70,100,1000000000,100,1000000000,5,Earth-616
11732,Good,Gohan,100,100,Son Gohan,Male,160,80,5,0,90,100,1000000000,100,1000000000,6,DB
11733,Good,Gohan,100,100,Son Gohan,Male,160,80,5,0,90,100,1000000000,100,1000000000,6,DB
11734,Good,Gohan,100,100,Son Gohan,Male,160,80,5,0,90,100,1000000000,100,1000000000,6,DB
11735,Good,Goku,100,100,Kakarotto,Male,110,55,5,0,100,100,1000000000,100,1000000000,6,DB
11736,Good,Goku,100,100,Kakarotto,Male,110,55,5,0,100,100,1000000000,100,1000000000,6,DB
11737,Good,Goku,100,100,Kakarotto,Male,110,55,5,0,100,100,1000000000,100,1000000000,6,DB
11738,Neutral,Gragas,40,15,,Male,110,55,1,0,35,1,8,25,10000,1,League Of Legends
11739,Neutral,Gragas,40,15,,Male,110,55,2,0,35,1,8,25,10000,1,League Of Legends
11740,Neutral,Gragas,40,15,,Male,110,55,2,0,35,1,8,25,10000,1,League Of Legends
11741,Good,Goku (Super Saiyan 4),100,95,,Male,110,55,4,0,90,100,1000000000,100,1000000000,5,DB
11742,Good,Goku (Super Saiyan 4),100,95,,Male,110,55,4,0,90,100,1000000000,100,1000000000,5,DB
11743,Good,Goku (Super Saiyan 4),100,95,,Male,110,55,4,0,90,100,1000000000,100,1000000000,5,DB
11744,,Golan,35,10,,,135,70,1,0,5,16,29,10,388,1,Fist Of The North Star
11745,,Golan,35,10,,,135,70,1,0,5,16,29,10,388,1,Fist Of The North Star
11746,,Golan,35,10,,,135,70,1,0,5,16,29,10,388,1,Fist Of The North Star
11747,Good,Gold,30,35,,Male,150,75,2,0,55,5,9,30,75000,2,Prime Earth
11748,Good,Gold,30,35,,Male,150,75,2,0,55,5,9,30,75000,2,Prime Earth
11749,Good,Gold,30,35,,Male,150,75,2,0,55,5,9,30,75000,2,Prime Earth
11750,Bad,Grand King Ghidorah (Rebirth of Mothra),40,50,,Male,120,60,3,0,75,25,1029,75,60000000,4,Toho
11751,Bad,Grand King Ghidorah (Rebirth of Mothra),40,50,,Male,120,60,3,0,75,25,1029,75,60000000,4,Toho
11752,Bad,Grand King Ghidorah (Rebirth of Mothra),40,50,,Male,120,60,3,0,75,25,1029,75,60000000,4,Toho
11753,Bad,Granny Goodness,80,85,,Female,170,85,3,0,75,60,50000000,100,1000000000,6,Prime Earth
11754,Bad,Granny Goodness,80,85,,Female,170,85,3,0,75,60,50000000,100,1000000000,6,Prime Earth
11755,Bad,Granny Goodness,80,85,,Female,170,85,3,0,75,60,50000000,100,1000000000,6,Prime Earth
11756,,Gratiano De Veronese,65,100,,,190,95,6,0,100,100,1000000000,100,1000000000,7,WOD
11757,,Gratiano De Veronese,65,100,,,190,95,6,0,100,100,1000000000,100,1000000000,7,WOD
11758,,Gratiano De Veronese,65,100,,,190,95,6,0,100,100,1000000000,100,1000000000,7,WOD
11759,Neutral,Graves,70,15,,Male,100,50,1,0,20,6,10,5,200,1,League Of Legends
11760,Neutral,Graves,70,15,,Male,100,50,1,0,20,6,10,5,200,1,League Of Legends
11761,Neutral,Graves,70,15,,Male,100,50,1,0,20,6,10,5,200,1,League Of Legends
11762,Good,Green Arrow,20,13,,Male,110,55,1,0,10,25,857,14,545,1,Smallville
11763,Good,Green Arrow,20,13,,Male,110,55,1,0,10,25,857,14,545,1,Smallville
11764,Good,Green Arrow,20,13,,Male,110,55,1,0,10,25,857,14,545,1,Smallville
11765,Good,Green Arrow,90,10,Oliver Jonas Queen,Male,130,65,1,0,15,7,12,5,200,1,Arrowverse
11766,Good,Green Arrow,90,10,Oliver Jonas Queen,Male,130,65,1,0,15,7,12,5,200,1,Arrowverse
11767,Good,Green Arrow,90,10,Oliver Jonas Queen,Male,130,65,1,0,15,7,12,5,200,1,Arrowverse
11768,Good,Green Arrow,85,10,,Female,130,65,1,0,10,7,12,1,150,1,Arrowverse
11769,Good,Green Arrow,85,10,,Female,130,65,1,0,10,7,12,1,150,1,Arrowverse
11770,Good,Green Arrow,85,10,,Female,130,65,1,0,10,7,12,1,150,1,Arrowverse
11771,Bad,Green Goblin,65,30,Norman Virgil Osborn,Male,170,85,2,0,35,25,80,25,5000,1,Earth-616
11772,Bad,Green Goblin,65,30,Norman Virgil Osborn,Male,170,85,2,0,35,25,80,25,5000,1,Earth-616
11773,Bad,Green Goblin,65,30,Norman Virgil Osborn,Male,170,85,2,0,35,25,80,25,5000,1,Earth-616
11774,Good,Green Goblin III,60,15,Barton Hamilton,Male,160,80,1,0,20,17,30,10,400,1,Earth-616
11775,Good,Green Goblin III,60,15,Barton Hamilton,Male,160,80,1,0,20,17,30,10,400,1,Earth-616
11776,Good,Green Goblin III,60,15,Barton Hamilton,Male,160,80,1,0,20,17,30,10,400,1,Earth-616
11777,Good,Green Lantern,80,100,John Stewart,Male,140,70,5,0,90,100,1000000000,100,1000000000,6,Prime Earth
11778,Good,Green Lantern,80,100,John Stewart,Male,140,70,5,0,90,100,1000000000,100,1000000000,6,Prime Earth
11779,Good,Green Lantern,80,100,John Stewart,Male,140,70,5,0,90,100,1000000000,100,1000000000,6,Prime Earth
11780,Good,Gogeta,100,100,Goku/Vegeta,Male,120,60,5,0,100,100,1000000000,100,1000000000,6,DB
11781,Good,Gogeta,100,100,Goku/Vegeta,Male,120,60,5,0,100,100,1000000000,100,1000000000,6,DB
11782,Good,Gogeta,100,100,Goku/Vegeta,Male,120,60,5,0,100,100,1000000000,100,1000000000,6,DB
11783,Neutral,Graboid (Arctic),30,15,,,70,35,1,0,10,1,8,25,22000,1,
11784,Neutral,Graboid (Arctic),30,15,,,70,35,1,0,10,1,8,25,22000,1,
11785,Neutral,Graboid (Arctic),30,15,,,70,35,1,0,10,1,8,25,22000,1,
11786,Good,Grace Harper,85,13,,Female,120,60,1,0,20,25,45,25,3000,1,Terminator
11787,Good,Grace Harper,85,13,,Female,120,60,1,0,20,25,45,25,3000,1,Terminator
11788,Good,Grace Harper,85,13,,Female,120,60,1,0,20,25,45,25,3000,1,Terminator
11789,Good,Grandmaster Oogway,100,50,,Male,160,80,3,0,65,25,1000,55,1000000,3,KFP
11790,Good,Grandmaster Oogway,100,50,,Male,160,80,3,0,65,25,1000,55,1000000,3,KFP
11791,Good,Grandmaster Oogway,100,50,,Male,160,80,3,0,65,25,1000,55,1000000,3,KFP
11792,Good,Gon Freecss,75,25,,Male,90,45,2,0,65,30,2401,30,64000,1,HXH
11793,Good,Gon Freecss,75,25,,Male,90,45,2,0,65,30,2401,30,64000,1,HXH
11794,Good,Gon Freecss,75,25,,Male,90,45,2,0,65,30,2401,30,64000,1,HXH
11795,,Green Beetle,35,35,,Male,125,65,2,0,65,25,185,25,2000,2,Young Justice
11796,Good,Green Lantern,70,60,"Harold ""Hal"" Jordan",Male,140,70,3,0,80,80,300000000,100,1000000000,4,Injustice
11797,Good,Green Lantern,70,60,"Harold ""Hal"" Jordan",Male,140,70,3,0,80,80,300000000,100,1000000000,4,Injustice
11798,Good,Green Lantern,70,60,"Harold ""Hal"" Jordan",Male,140,70,3,0,80,80,300000000,100,1000000000,4,Injustice
11799,Bad,Gomorrah,10,45,,Male,80,40,3,0,80,55,20000000,95,800000000,4,Bayonetta
11800,Bad,Gomorrah,60,45,,Male,80,40,3,0,90,55,20000000,95,800000000,4,Bayonetta
11801,Bad,Gomorrah,60,45,,Male,80,40,3,0,90,55,20000000,95,800000000,4,Bayonetta
11802,Good,Great Deku Tree,20,35,,Male,151,75,1,0,30,1,1,25,2500,1,Zelda
11803,Good,Great Deku Tree,20,35,,Male,151,75,2,0,30,1,1,25,2500,1,Zelda
11804,Good,Great Deku Tree,20,35,,Male,151,75,2,0,30,1,1,25,2500,1,Zelda
11805,Bad,GloomWeaver,50,100,,Male,190,95,6,0,100,80,200000000,100,1000000000,7,SotM
11806,Bad,GloomWeaver,50,100,,Male,190,95,6,0,100,80,200000000,100,1000000000,7,SotM
11807,Good,Gooey,25,80,,Male,70,35,4,0,100,100,1000000000,25,1000,5,Kirby
11808,Good,Gooey,25,80,,Male,70,35,5,0,100,100,1000000000,25,1000,5,Kirby
11809,Good,Gooey,25,80,,Male,70,35,5,0,100,100,1000000000,25,1000,5,Kirby
11810,Good,Goose Rider,85,80,,Male,178,90,5,0,85,95,799999999,95,899999999,5,Earth-9047
11811,Good,Goose Rider,85,80,,Male,178,90,5,0,85,95,799999999,95,899999999,5,Earth-9047
11812,Good,Goose Rider,85,80,,Male,178,90,5,0,85,95,799999999,95,899999999,5,Earth-9047
11813,Good,Gordon Agrippa,50,25,Gordon Agrippa,Male,125,65,2,0,55,25,80,1,50,2,BC
11814,Good,Gordon Agrippa,50,25,Gordon Agrippa,Male,125,65,3,0,55,25,80,1,50,2,BC
11815,Good,Gordon Agrippa,50,25,Gordon Agrippa,Male,125,65,3,0,55,25,80,1,50,2,BC
11816,-,Gorgon,90,35,,Male,172,85,2,0,75,25,51,25,1000,3,Earth-616
11817,-,Gorgon,90,35,,Male,172,85,2,0,75,25,51,25,1000,3,Earth-616
11818,-,Gorgon,90,35,,Male,172,85,2,0,75,25,51,25,1000,3,Earth-616
11819,,Gorgon,85,100,,,200,100,6,0,100,100,1000000000,100,1000000000,7,Destiny
11820,,Gorgon,85,100,,,200,100,6,0,100,100,1000000000,100,1000000000,7,Destiny
11821,,Gorgon,85,100,,,200,100,6,0,100,100,1000000000,100,1000000000,7,Destiny
11822,,Goblin Slayer,60,10,,,120,60,1,0,15,25,857,25,1000,1,Goblin Slayer
11823,,Goblin Slayer,60,10,,,120,60,1,0,15,25,857,25,1000,1,Goblin Slayer
11824,,Goblin Slayer,60,10,,,120,60,1,0,15,25,857,25,1000,1,Goblin Slayer
11825,Bad,Gorilla Grodd,60,25,Grodd,Male,150,75,2,0,60,25,100,25,20000,3,Prime Earth
11826,Bad,Gorilla Grodd,60,25,Grodd,Male,150,75,2,0,60,25,100,25,20000,3,Prime Earth
11827,Bad,Gorilla Grodd,60,25,Grodd,Male,150,75,2,0,60,25,100,25,20000,3,Prime Earth
11828,Bad,Gorilla Grodd,20,30,Grodd,Male,115,60,1,0,30,19,34,14,545,1,Arrowverse
11829,Bad,Gorilla Grodd,50,30,Grodd,Male,115,60,2,0,30,19,34,15,600,1,Arrowverse
11830,Bad,Gorilla Grodd,50,30,Grodd,Male,115,60,2,0,30,19,34,15,600,1,Arrowverse
11831,Bad,Gorilla Grodd,55,20,,Male,160,80,2,0,50,25,100,25,10000,2,Injustice
11832,Bad,Gorilla Grodd,55,20,,Male,160,80,2,0,50,25,100,25,10000,2,Injustice
11833,Bad,Gorilla Grodd,55,20,,Male,160,80,2,0,50,25,100,25,10000,2,Injustice
11834,Neutral,Galacta Knight,100,100,,Male,160,100,6,0,100,100,1000000000,100,1000000000,7,Kirby
11835,Neutral,Galacta Knight,100,100,,Male,160,100,6,0,100,100,1000000000,100,1000000000,7,Kirby
11836,Good,Great Man,20,30,,Male,120,60,2,0,50,20,36,50,450000,2,G-Manverse
11837,Good,Great Man,20,30,,Male,120,60,2,0,50,20,36,50,450000,2,G-Manverse
11838,Good,Great Man,20,30,,Male,120,60,2,0,50,20,36,50,450000,2,G-Manverse
11839,Good,Gladiator Hulk,85,100,Robert Bruce Banner,Male,150,75,5,0,100,100,1000000000,100,1000000000,6,
11840,Good,Gladiator Hulk,85,100,Robert Bruce Banner,Male,150,75,5,0,100,100,1000000000,100,1000000000,6,
11841,Good,Gladiator Hulk,85,100,Robert Bruce Banner,Male,150,75,5,0,100,100,1000000000,100,1000000000,6,
11842,Bad,Glaurung,100,50,,Male,200,100,3,0,75,50,45000,75,5000000,3,Tolkien Legendarium
11843,Bad,Glaurung,100,50,,Male,200,100,3,0,75,50,45000,75,5000000,3,Tolkien Legendarium
11844,,Glave,35,10,,,130,65,2,0,50,10,18,5,200,1,JBU
11845,,Glave,35,10,,,130,65,2,0,50,10,18,5,200,1,JBU
11846,,Glave,35,10,,,130,65,2,0,50,10,18,5,200,1,JBU
11847,Good,Fury,85,85,,Female,150,75,4,0,85,80,300000000,100,1000000000,6,Earth-2
11848,Good,Fury,85,85,,Female,150,75,4,0,85,80,300000000,100,1000000000,6,Earth-2
11849,Bad,Fusion Zamasu,100,100,,Male,120,60,5,0,90,100,1000000000,100,1000000000,6,Xenoverse
11850,Bad,Fusion Zamasu,100,100,,Male,120,60,5,0,90,100,1000000000,100,1000000000,6,Xenoverse
11851,Good,Garnet,95,50,Garnet,Other,125,65,3,0,70,25,255,85,400000000,3,Stevenverse
11852,Good,Garnet,95,50,Garnet,Other,125,65,3,0,70,25,255,85,400000000,3,Stevenverse
11853,Good,Green Lantern,80,85,,Male,170,85,4,0,70,100,1000000000,100,1000000000,6,Smallville
11854,Good,Green Lantern,80,85,,Male,170,85,4,0,70,100,1000000000,100,1000000000,6,Smallville
11855,Good,Green Lantern,80,85,,Male,170,85,4,0,70,100,1000000000,100,1000000000,6,Smallville
11856,,Green Lantern,35,65,,,120,60,3,0,80,70,80000000,75,4000000,5,DCAU
11857,,Green Lantern,35,65,,,120,60,3,0,80,70,80000000,75,4000000,5,DCAU
11858,,Green Lantern,35,65,,,120,60,3,0,80,70,80000000,75,4000000,5,DCAU
11859,Good,Green Lantern,65,60,,Male,140,70,4,0,75,100,1000000000,100,1000000000,6,Futures End
11860,Good,Green Lantern,65,60,,Male,140,70,4,0,75,100,1000000000,100,1000000000,6,Futures End
11861,Good,Green Lantern,65,60,,Male,140,70,4,0,75,100,1000000000,100,1000000000,6,Futures End
11862,Good,Green Lantern (Maximum Willpower),70,100,Harold Jordan,Male,150,75,6,0,100,100,1000000000,100,1000000000,8,
11863,Good,Green Lantern (Maximum Willpower),70,100,Harold Jordan,Male,150,75,6,0,100,100,1000000000,100,1000000000,8,
11864,Good,Green Lantern (Maximum Willpower),70,100,Harold Jordan,Male,150,75,6,0,100,100,1000000000,100,1000000000,8,
11865,Good,Green Lantern Batman,100,100,,,190,95,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11866,Good,Green Lantern Batman,100,100,,,190,95,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11867,Good,Green Lantern Batman,100,100,,,190,95,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11868,,Green Man,10,25,,,100,50,2,0,65,10,18,25,8000,4,Archieverse
11869,,Green Man,10,25,,,100,50,3,0,65,10,18,25,8000,4,Archieverse
11870,,Green Man,10,25,,,100,50,3,0,65,10,18,25,8000,4,Archieverse
11871,Bad,Greylactus,100,100,,Male,160,80,6,0,100,100,1000000000,100,1000000000,6,Earth-8101
11872,Bad,Greylactus,100,100,,Male,160,80,6,0,100,100,1000000000,100,1000000000,6,Earth-8101
11873,Bad,Greylactus,100,100,,Male,160,80,6,0,100,100,1000000000,100,1000000000,6,Earth-8101
11874,Bad,Griever,50,10,,-,100,50,1,0,15,8,15,25,2000,1,Maze Runner
11875,Bad,Griever,50,10,,-,100,50,1,0,15,8,15,25,2000,1,Maze Runner
11876,Bad,Griever,50,10,,-,100,50,1,0,15,8,15,25,2000,1,Maze Runner
11877,Good,Griffin,40,10,,Male,100,50,1,0,10,6,10,1,60,1,Hotel Transylvania
11878,Good,Griffin,40,10,,Male,100,50,1,0,10,6,10,1,60,1,Hotel Transylvania
11879,-,Griffin O'Conner,40,10,,Male,120,60,1,0,30,50,1000000,5,200,1,
11880,,Hades,100,100,,,180,90,6,0,100,100,1000000000,100,1000000000,7,Saint Seiya
11881,,Hades,100,100,,,180,90,6,0,100,100,1000000000,100,1000000000,7,Saint Seiya
11882,,Hades,100,100,,,180,90,6,0,100,100,1000000000,100,1000000000,7,Saint Seiya
11883,Bad,Harley Quinn,60,10,,Female,120,60,1,0,10,17,30,5,200,1,DCUAOM
11884,Bad,Harley Quinn,60,10,,Female,120,60,1,0,10,17,30,5,200,1,DCUAOM
11885,Bad,Harley Quinn,60,10,,Female,120,60,1,0,10,17,30,5,200,1,DCUAOM
11886,Good,Habaki Sakagami,90,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Masadaverse
11887,Good,Habaki Sakagami,90,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Masadaverse
11888,Good,Habaki Sakagami,90,100,,Male,200,100,6,0,100,100,1000000000,100,1000000000,9,Masadaverse
11889,Bad,Harley Quinn,65,7,,Female,90,45,1,0,10,5,9,1,75,1,DCSHG
11890,Bad,Harley Quinn,60,5,,Female,130,65,1,0,10,7,12,1,150,1,DCAU
11891,Bad,Harley Quinn,60,5,,Female,130,65,1,0,10,7,12,1,150,1,DCAU
11892,Bad,Harley Quinn,60,5,,Female,130,65,1,0,10,7,12,1,150,1,DCAU
11893,,Harley Quinn,80,10,Dr. Harleen Frances Quinzel,Female,120,60,1,0,10,8,15,5,200,1,DCEU
11894,,Harley Quinn,80,10,Dr. Harleen Frances Quinzel,Female,120,60,1,0,10,8,15,5,200,1,DCEU
11895,,Harley Quinn,80,10,Dr. Harleen Frances Quinzel,Female,120,60,1,0,10,8,15,5,200,1,DCEU
11896,Bad,H'EL,75,100,,Male,180,90,5,0,100,100,1000000000,100,1000000000,6,Prime Earth
11897,Bad,H'EL,75,100,,Male,180,90,6,0,100,100,1000000000,100,1000000000,6,Prime Earth
11898,Bad,H'EL,75,100,,Male,180,90,6,0,100,100,1000000000,100,1000000000,6,Prime Earth
